scheduled_departure,scheduled_arrival,carrier,origin,destination,distance_km,weather_wind1,weather_wind2,weather_rain1,weather_rain2,weather_visibility_km,noise_1,noise_2,noise_3,route,scheduled_duration_min,departure_hour,is_holiday,is_late_night,high_precipitation,limited_visibility,holiday_late_night,destination_limited_visibility,departure_delay_min,actual_departure,actual_arrival,arrival_delay_min,delayed_15_min
2025-05-12 23:00:00,2025-05-13 04:17:00,WN,DEN,LAX,3525,20.08,21.99,0.01,0.0,16.31,-1.0816,0.8198,61,DEN-LAX,317,23,0,1,0,0,0,0,21,2025-05-12 23:21:00,2025-05-13 04:33:00,16,1
2025-12-18 18:30:00,2025-12-18 21:17:00,UA,LAX,ATL,1652,17.25,16.85,0.0,1.86,16.47,0.7269,-0.2896,57,LAX-ATL,167,18,0,0,0,0,0,0,-10,2025-12-18 18:20:00,2025-12-18 21:16:00,-1,0
2025-07-07 02:15:00,2025-07-07 08:35:00,WN,SFO,ORD,4315,15.81,15.59,0.71,0.0,16.21,1.9026,0.2642,44,SFO-ORD,380,2,0,1,0,0,0,0,7,2025-07-07 02:22:00,2025-07-07 08:26:00,-9,0
2025-10-23 14:45:00,2025-10-23 17:36:00,B6,SFO,BOS,1696,4.87,4.52,15.88,16.14,0.49,0.8031,-0.2158,54,SFO-BOS,171,14,0,0,1,1,0,0,14,2025-10-23 14:59:00,2025-10-23 18:13:00,37,1
2025-09-26 19:10:00,2025-09-26 22:33:00,UA,LAX,DFW,2095,21.67,22.97,12.69,14.15,12.03,0.0855,-0.6513,68,LAX-DFW,203,19,0,0,1,0,0,0,29,2025-09-26 19:39:00,2025-09-26 23:02:00,29,1
2025-07-23 15:40:00,2025-07-23 20:54:00,AA,ATL,ORD,3493,5.33,3.21,16.71,17.28,10.23,-0.4479,0.5362,32,ATL-ORD,314,15,0,0,1,0,0,0,13,2025-07-23 15:53:00,2025-07-23 21:33:00,39,1
2025-11-20 14:30:00,2025-11-20 18:55:00,B6,SFO,ATL,2878,12.02,12.05,2.27,0.29,15.23,-0.6531,-0.069,33,SFO-ATL,265,14,0,0,0,0,0,0,5,2025-11-20 14:35:00,2025-11-20 18:53:00,-2,0
2025-02-16 11:30:00,2025-02-16 12:43:00,UA,SFO,DEN,471,13.78,15.15,0.0,0.0,18.85,1.2273,-0.1896,64,SFO-DEN,73,11,0,0,0,0,0,0,4,2025-02-16 11:34:00,2025-02-16 12:41:00,-2,0
2025-12-03 05:00:00,2025-12-03 06:25:00,DL,DEN,BOS,620,21.82,24.37,0.66,0.0,15.99,-0.6276,-0.0803,51,DEN-BOS,85,5,0,0,0,0,0,0,3,2025-12-03 05:03:00,2025-12-03 06:30:00,5,0
2025-11-07 06:20:00,2025-11-07 08:25:00,B6,DFW,SEA,1125,29.75,29.46,0.0,0.0,16.33,-2.0817,0.8197,4,DFW-SEA,125,6,0,0,0,0,0,0,5,2025-11-07 06:25:00,2025-11-07 08:23:00,-2,0
2025-07-03 17:40:00,2025-07-03 23:32:00,WN,ATL,LAX,3960,6.37,9.49,8.02,8.04,6.77,3.0084,0.2093,94,ATL-LAX,352,17,0,0,0,0,0,0,5,2025-07-03 17:45:00,2025-07-03 23:27:00,-5,0
2025-09-25 01:15:00,2025-09-25 02:21:00,AA,SEA,DEN,393,12.73,11.27,0.0,1.27,15.98,0.2971,-0.5521,91,SEA-DEN,66,1,0,1,0,0,0,0,4,2025-09-25 01:19:00,2025-09-25 02:20:00,-1,0
2025-07-09 02:45:00,2025-07-09 04:08:00,B6,ORD,LAX,600,21.39,22.39,11.97,11.53,8.98,-0.3727,-0.1479,56,ORD-LAX,83,2,0,1,0,0,0,0,-6,2025-07-09 02:39:00,2025-07-09 04:00:00,-8,0
2025-04-09 09:30:00,2025-04-09 14:50:00,AA,ATL,JFK,3568,34.34,30.54,0.0,0.0,15.36,-0.6637,-0.7977,13,ATL-JFK,320,9,0,0,0,0,0,0,0,2025-04-09 09:30:00,2025-04-09 15:00:00,10,0
2025-10-19 18:15:00,2025-10-19 22:43:00,B6,ORD,LAX,2915,8.95,9.71,0.35,0.0,17.83,0.5543,-0.3704,98,ORD-LAX,268,18,0,0,0,0,0,0,15,2025-10-19 18:30:00,2025-10-19 22:59:00,16,1
2025-03-31 15:00:00,2025-03-31 21:29:00,AA,DFW,JFK,4431,4.76,5.14,0.0,0.52,16.96,-1.1478,-0.313,88,DFW-JFK,389,15,0,0,0,0,0,0,-8,2025-03-31 14:52:00,2025-03-31 21:22:00,-7,0
2025-04-25 14:10:00,2025-04-25 16:23:00,WN,JFK,LAX,1222,2.51,1.31,0.0,0.34,13.68,-0.6181,-0.7162,58,JFK-LAX,133,14,0,0,0,0,0,0,-8,2025-04-25 14:02:00,2025-04-25 16:34:00,11,0
2025-07-09 12:20:00,2025-07-09 17:01:00,AA,BOS,SFO,3070,2.28,1.95,0.0,0.0,8.07,0.4347,0.7466,45,BOS-SFO,281,12,0,0,0,0,0,0,-4,2025-07-09 12:16:00,2025-07-09 16:57:00,-4,0
2025-11-02 02:20:00,2025-11-02 04:04:00,AA,SEA,ATL,864,6.74,8.27,0.26,0.0,16.08,-0.8742,0.2491,70,SEA-ATL,104,2,0,1,0,0,0,0,-6,2025-11-02 02:14:00,2025-11-02 03:58:00,-6,0
2025-05-21 07:45:00,2025-05-21 12:02:00,DL,DFW,DEN,2778,17.84,16.43,0.0,1.08,13.93,-1.1697,-0.9672,76,DFW-DEN,257,7,0,0,0,0,0,0,5,2025-05-21 07:50:00,2025-05-21 12:02:00,0,0
2025-06-30 01:45:00,2025-06-30 03:20:00,DL,SEA,ATL,745,16.94,16.32,1.54,0.0,17.41,-0.5241,-0.799,54,SEA-ATL,95,1,0,1,0,0,0,0,2,2025-06-30 01:47:00,2025-06-30 03:13:00,-7,0
2025-01-16 18:10:00,2025-01-17 00:14:00,WN,BOS,JFK,4113,12.14,13.78,0.0,0.25,14.07,-0.2786,0.9515,64,BOS-JFK,364,18,0,0,0,0,0,0,10,2025-01-16 18:20:00,2025-01-17 00:16:00,2,0
2025-02-12 18:30:00,2025-02-12 21:49:00,AA,LAX,SEA,2047,8.23,5.35,0.87,0.0,16.25,-0.2397,-0.8024,65,LAX-SEA,199,18,0,0,0,0,0,0,8,2025-02-12 18:38:00,2025-02-12 21:37:00,-12,0
2025-01-21 06:20:00,2025-01-21 08:45:00,UA,DEN,ATL,1370,14.48,16.17,0.8,0.0,20.13,-0.2675,0.3759,54,DEN-ATL,145,6,0,0,0,0,0,0,5,2025-01-21 06:25:00,2025-01-21 08:35:00,-10,0
2025-01-27 07:00:00,2025-01-27 13:30:00,B6,SFO,JFK,4434,8.7,13.24,0.0,0.5,15.86,0.2834,0.5133,59,SFO-JFK,390,7,0,0,0,0,0,0,-6,2025-01-27 06:54:00,2025-01-27 13:33:00,3,0
2025-11-14 07:40:00,2025-11-14 09:01:00,AA,LAX,DFW,579,8.83,10.25,0.0,0.0,13.78,-0.6928,0.7709,86,LAX-DFW,81,7,0,0,0,0,0,0,6,2025-11-14 07:46:00,2025-11-14 08:56:00,-5,0
2025-11-04 21:30:00,2025-11-05 02:58:00,B6,ORD,SEA,3659,12.99,12.68,0.0,0.0,18.9,0.299,0.7377,21,ORD-SEA,328,21,0,1,0,0,0,0,19,2025-11-04 21:49:00,2025-11-05 03:03:00,5,0
2025-10-27 11:00:00,2025-10-27 14:50:00,DL,ATL,BOS,2441,7.36,10.78,0.79,1.51,12.23,-0.579,0.3358,16,ATL-BOS,230,11,0,0,0,0,0,0,0,2025-10-27 11:00:00,2025-10-27 14:47:00,-3,0
2025-01-21 18:20:00,2025-01-21 23:10:00,DL,ORD,BOS,3187,11.9,14.95,1.6,0.83,14.16,-0.1178,0.3293,23,ORD-BOS,290,18,0,0,0,0,0,0,8,2025-01-21 18:28:00,2025-01-21 23:14:00,4,0
2025-01-29 10:40:00,2025-01-29 13:06:00,UA,ATL,JFK,1393,13.06,13.11,0.0,0.42,13.81,-0.6339,-0.0373,98,ATL-JFK,146,10,0,0,0,0,0,0,-2,2025-01-29 10:38:00,2025-01-29 12:57:00,-9,0
2025-04-13 16:15:00,2025-04-13 22:10:00,AA,DFW,DEN,4001,16.51,18.77,0.01,0.0,16.1,-1.809,-0.8817,82,DFW-DEN,355,16,0,0,0,0,0,0,-10,2025-04-13 16:05:00,2025-04-13 22:19:00,9,0
2025-07-26 12:15:00,2025-07-26 15:46:00,WN,DEN,JFK,2194,4.09,1.08,6.98,7.62,11.29,0.3052,0.2041,81,DEN-JFK,211,12,0,0,0,0,0,0,3,2025-07-26 12:18:00,2025-07-26 15:58:00,12,0
2025-05-02 06:00:00,2025-05-02 09:20:00,AA,ATL,SFO,2057,23.32,21.42,0.0,0.0,9.31,1.0691,-0.2419,76,ATL-SFO,200,6,0,0,0,0,0,0,10,2025-05-02 06:10:00,2025-05-02 09:17:00,-3,0
2025-06-27 21:10:00,2025-06-28 00:42:00,DL,LAX,JFK,2216,8.22,6.63,1.19,0.0,14.16,0.2578,-0.0121,93,LAX-JFK,212,21,0,1,0,0,0,0,-1,2025-06-27 21:09:00,2025-06-28 00:43:00,1,0
2025-03-05 17:50:00,2025-03-05 20:29:00,UA,DEN,BOS,1544,30.24,30.73,0.0,0.0,17.97,-1.2328,0.3004,55,DEN-BOS,159,17,0,0,0,0,0,0,7,2025-03-05 17:57:00,2025-03-05 20:13:00,-16,0
2025-09-24 18:30:00,2025-09-24 21:16:00,AA,JFK,ORD,1639,15.39,17.74,8.88,8.57,13.36,-1.3254,0.2472,96,JFK-ORD,166,18,0,0,0,0,0,0,10,2025-09-24 18:40:00,2025-09-24 21:15:00,-1,0
2025-04-25 22:10:00,2025-04-25 23:56:00,AA,ORD,ATL,888,5.57,4.66,0.14,0.0,12.38,0.8497,0.5361,0,ORD-ATL,106,22,0,1,0,0,0,0,-4,2025-04-25 22:06:00,2025-04-25 23:54:00,-2,0
2025-01-25 05:20:00,2025-01-25 09:02:00,AA,BOS,DFW,2342,15.75,14.7,0.27,0.3,14.89,0.4175,0.3687,19,BOS-DFW,222,5,0,0,0,0,0,0,19,2025-01-25 05:39:00,2025-01-25 09:38:00,36,1
2025-09-29 02:10:00,2025-09-29 05:48:00,AA,ORD,LAX,2293,22.8,19.78,0.0,0.16,19.59,0.1583,0.695,69,ORD-LAX,218,2,0,1,0,0,0,0,19,2025-09-29 02:29:00,2025-09-29 06:23:00,35,1
2025-11-26 13:20:00,2025-11-26 16:27:00,AA,DEN,JFK,1896,6.47,8.86,0.0,0.25,18.31,0.8541,0.9652,97,DEN-JFK,187,13,0,0,0,0,0,0,-8,2025-11-26 13:12:00,2025-11-26 16:25:00,-2,0
2025-01-06 07:10:00,2025-01-06 13:40:00,DL,DEN,LAX,4439,3.69,7.29,0.11,0.77,14.01,0.6732,-0.2396,25,DEN-LAX,390,7,0,0,0,0,0,0,-1,2025-01-06 07:09:00,2025-01-06 13:38:00,-2,0
2025-06-09 10:30:00,2025-06-09 12:07:00,B6,LAX,JFK,774,4.63,2.64,0.0,0.51,20.27,0.1276,0.0165,57,LAX-JFK,97,10,0,0,0,0,0,0,-10,2025-06-09 10:20:00,2025-06-09 12:03:00,-4,0
2025-10-29 05:30:00,2025-10-29 11:35:00,UA,LAX,SFO,4123,1.13,4.7,0.3,1.48,16.35,1.3966,-0.9565,10,LAX-SFO,365,5,0,0,0,0,0,0,-10,2025-10-29 05:20:00,2025-10-29 11:32:00,-3,0
2025-09-15 09:40:00,2025-09-15 15:30:00,AA,LAX,DEN,3940,1.77,1.91,15.27,16.7,10.34,1.7189,-0.4908,59,LAX-DEN,350,9,0,0,1,0,0,0,28,2025-09-15 10:08:00,2025-09-15 16:08:00,38,1
2025-11-09 09:20:00,2025-11-09 10:26:00,AA,BOS,SFO,393,10.63,10.45,0.97,0.06,9.6,1.2835,0.0365,81,BOS-SFO,66,9,0,0,0,0,0,0,-2,2025-11-09 09:18:00,2025-11-09 10:29:00,3,0
2025-06-01 08:15:00,2025-06-01 13:10:00,DL,LAX,DFW,3245,2.97,4.58,0.22,0.16,19.68,0.767,-0.2562,28,LAX-DFW,295,8,0,0,0,0,0,0,-2,2025-06-01 08:13:00,2025-06-01 13:15:00,5,0
2025-05-16 17:10:00,2025-05-16 19:19:00,AA,DEN,ORD,1178,6.66,5.27,0.0,0.22,19.26,0.1165,-0.1267,59,DEN-ORD,129,17,0,0,0,0,0,0,9,2025-05-16 17:19:00,2025-05-16 19:23:00,4,0
2025-09-16 14:10:00,2025-09-16 15:23:00,DL,DEN,BOS,473,29.36,31.69,0.0,0.0,17.08,0.0486,0.0336,19,DEN-BOS,73,14,0,0,0,0,0,0,5,2025-09-16 14:15:00,2025-09-16 15:28:00,5,0
2025-02-26 11:20:00,2025-02-26 17:08:00,WN,SFO,ATL,3916,15.85,14.94,0.0,0.92,20.11,0.7495,0.6531,37,SFO-ATL,348,11,0,0,0,0,0,0,0,2025-02-26 11:20:00,2025-02-26 17:21:00,13,0
2025-03-29 02:20:00,2025-03-29 03:58:00,B6,ATL,ORD,786,5.56,3.93,0.0,0.59,17.63,-0.5604,-0.9122,17,ATL-ORD,98,2,0,1,0,0,0,0,3,2025-03-29 02:23:00,2025-03-29 04:00:00,2,0
2025-08-08 13:40:00,2025-08-08 16:19:00,UA,DFW,JFK,1555,39.08,37.64,0.0,0.0,15.02,-0.0595,0.2501,32,DFW-JFK,159,13,0,0,0,0,0,0,33,2025-08-08 14:13:00,2025-08-08 16:56:00,37,1
2025-09-01 04:00:00,2025-09-01 05:31:00,WN,DFW,DEN,705,10.98,12.74,0.04,1.55,18.86,-0.6009,0.1562,3,DFW-DEN,91,4,1,1,0,0,1,0,12,2025-09-01 04:12:00,2025-09-01 05:39:00,8,0
2025-02-13 07:15:00,2025-02-13 09:02:00,WN,DEN,SFO,896,38.26,39.04,0.0,0.0,16.28,-0.0712,-0.2846,9,DEN-SFO,107,7,0,0,0,0,0,0,13,2025-02-13 07:28:00,2025-02-13 09:10:00,8,0
2025-07-05 09:45:00,2025-07-05 11:05:00,WN,SEA,DEN,559,28.18,28.12,1.0,0.0,18.18,-0.8207,0.5127,36,SEA-DEN,80,9,0,0,0,0,0,0,21,2025-07-05 10:06:00,2025-07-05 11:37:00,32,1
2025-05-14 03:50:00,2025-05-14 09:32:00,DL,JFK,DFW,3837,11.89,14.93,3.35,3.39,12.02,-0.2158,0.9831,6,JFK-DFW,342,3,0,1,0,0,0,0,-3,2025-05-14 03:47:00,2025-05-14 09:28:00,-4,0
2025-07-03 09:50:00,2025-07-03 11:09:00,WN,ORD,SEA,548,9.19,10.39,0.0,0.0,17.47,-0.3925,0.3268,81,ORD-SEA,79,9,0,0,0,0,0,0,7,2025-07-03 09:57:00,2025-07-03 11:05:00,-4,0
2025-12-16 06:15:00,2025-12-16 11:29:00,B6,DFW,SFO,3488,17.03,17.56,0.0,2.39,15.83,1.072,0.3415,1,DFW-SFO,314,6,0,0,0,0,0,0,14,2025-12-16 06:29:00,2025-12-16 11:30:00,1,0
2025-01-28 20:10:00,2025-01-28 22:02:00,UA,SFO,ORD,959,14.18,12.15,1.61,1.66,16.02,1.1621,-0.5305,73,SFO-ORD,112,20,0,1,0,0,0,0,11,2025-01-28 20:21:00,2025-01-28 22:21:00,19,1
2025-12-30 20:10:00,2025-12-31 02:16:00,B6,ORD,LAX,4142,4.99,5.36,0.0,0.0,15.79,0.5749,0.7456,44,ORD-LAX,366,20,0,1,0,0,0,0,-4,2025-12-30 20:06:00,2025-12-31 01:59:00,-17,0
2025-06-14 00:10:00,2025-06-14 05:54:00,B6,DEN,ATL,3861,8.8,5.97,0.0,0.02,15.7,-1.4766,-0.7752,3,DEN-ATL,344,0,0,1,0,0,0,0,12,2025-06-14 00:22:00,2025-06-14 05:53:00,-1,0
2025-10-09 14:50:00,2025-10-09 19:20:00,WN,SFO,ATL,2943,19.39,19.79,0.0,0.0,14.42,0.5993,0.5628,10,SFO-ATL,270,14,0,0,0,0,0,0,-1,2025-10-09 14:49:00,2025-10-09 19:15:00,-5,0
2025-06-04 15:50:00,2025-06-04 21:27:00,AA,SEA,ORD,3778,5.19,4.83,5.52,5.01,10.76,0.8768,0.7878,81,SEA-ORD,337,15,0,0,0,0,0,0,-3,2025-06-04 15:47:00,2025-06-04 21:27:00,0,0
2025-04-24 09:45:00,2025-04-24 12:24:00,UA,LAX,JFK,1553,19.26,19.86,0.65,0.0,14.68,-0.3263,0.444,91,LAX-JFK,159,9,0,0,0,0,0,0,-4,2025-04-24 09:41:00,2025-04-24 12:14:00,-10,0
2025-10-09 11:40:00,2025-10-09 17:02:00,UA,ATL,BOS,3589,11.14,8.49,4.45,5.85,14.79,0.7677,-0.3704,55,ATL-BOS,322,11,0,0,0,0,0,0,4,2025-10-09 11:44:00,2025-10-09 17:02:00,0,0
2025-09-08 18:15:00,2025-09-08 20:28:00,DL,LAX,ORD,1230,1.78,0.77,0.03,0.0,16.61,0.938,0.0522,10,LAX-ORD,133,18,0,0,0,0,0,0,0,2025-09-08 18:15:00,2025-09-08 20:20:00,-8,0
2025-02-22 09:20:00,2025-02-22 13:45:00,WN,ORD,SFO,2881,22.09,22.03,0.3,0.0,15.53,-1.6159,0.7322,29,ORD-SFO,265,9,0,0,0,0,0,0,4,2025-02-22 09:24:00,2025-02-22 13:56:00,11,0
2025-09-15 01:45:00,2025-09-15 07:53:00,DL,DFW,ATL,4161,6.83,3.98,8.7,7.28,13.34,0.962,-0.8519,26,DFW-ATL,368,1,0,1,0,0,0,0,-1,2025-09-15 01:44:00,2025-09-15 07:48:00,-5,0
2025-10-02 08:45:00,2025-10-02 13:47:00,WN,BOS,SEA,3338,4.71,4.83,15.93,14.27,8.9,-0.2128,-0.5043,49,BOS-SEA,302,8,0,0,1,0,0,0,17,2025-10-02 09:02:00,2025-10-02 14:16:00,29,1
2025-05-22 06:30:00,2025-05-22 09:00:00,DL,LAX,DFW,1432,9.96,9.25,0.0,0.0,20.98,-1.3696,-0.5766,25,LAX-DFW,150,6,0,0,0,0,0,0,-3,2025-05-22 06:27:00,2025-05-22 08:53:00,-7,0
2025-12-04 09:45:00,2025-12-04 14:52:00,B6,SEA,DFW,3401,9.69,8.57,3.78,1.95,15.42,0.1598,0.2713,1,SEA-DFW,307,9,0,0,0,0,0,0,5,2025-12-04 09:50:00,2025-12-04 14:56:00,4,0
2025-08-22 05:15:00,2025-08-22 11:11:00,B6,DEN,ORD,4009,13.01,14.83,12.6,12.74,11.07,-0.3855,-0.7841,31,DEN-ORD,356,5,0,0,1,0,0,0,32,2025-08-22 05:47:00,2025-08-22 11:59:00,48,1
2025-05-02 03:20:00,2025-05-02 09:18:00,WN,JFK,DEN,4035,22.02,17.9,0.26,0.0,16.73,0.8531,-0.4614,44,JFK-DEN,358,3,0,1,0,0,0,0,2,2025-05-02 03:22:00,2025-05-02 09:17:00,-1,0
2025-01-04 23:45:00,2025-01-05 04:52:00,DL,ATL,BOS,3404,18.73,19.61,3.66,7.3,10.63,0.6138,0.6984,76,ATL-BOS,307,23,0,1,0,0,0,0,9,2025-01-04 23:54:00,2025-01-05 04:55:00,3,0
2025-09-04 03:20:00,2025-09-04 08:25:00,UA,ORD,SFO,3375,8.17,5.7,0.0,0.0,18.06,0.5448,0.2368,28,ORD-SFO,305,3,0,1,0,0,0,0,-9,2025-09-04 03:11:00,2025-09-04 08:16:00,-9,0
2025-03-18 16:45:00,2025-03-18 22:08:00,B6,SEA,DFW,3596,7.73,7.41,0.0,0.71,14.86,-0.7799,0.058,14,SEA-DFW,323,16,0,0,0,0,0,0,-10,2025-03-18 16:35:00,2025-03-18 21:59:00,-9,0
2025-10-04 17:20:00,2025-10-04 22:26:00,DL,ORD,BOS,3393,18.42,17.82,10.87,11.18,10.5,-0.3902,-0.8002,61,ORD-BOS,306,17,0,0,0,0,0,0,12,2025-10-04 17:32:00,2025-10-04 22:54:00,28,1
2025-07-11 14:15:00,2025-07-11 15:59:00,DL,DFW,ORD,861,5.14,4.62,1.45,0.0,18.45,-0.3054,-0.6808,82,DFW-ORD,104,14,0,0,0,0,0,0,2,2025-07-11 14:17:00,2025-07-11 16:02:00,3,0
2025-06-20 21:10:00,2025-06-21 02:39:00,B6,ATL,BOS,3677,11.15,12.9,5.29,4.24,18.31,0.6492,-0.7783,79,ATL-BOS,329,21,0,1,0,0,0,0,1,2025-06-20 21:11:00,2025-06-21 02:33:00,-6,0
2025-03-01 00:30:00,2025-03-01 02:29:00,UA,JFK,ORD,1055,23.69,24.02,0.0,0.74,14.53,1.3767,-0.6137,29,JFK-ORD,119,0,0,1,0,0,0,0,-5,2025-03-01 00:25:00,2025-03-01 02:13:00,-16,0
2025-09-17 07:20:00,2025-09-17 11:26:00,DL,SFO,ATL,2636,6.97,6.58,2.51,3.48,15.09,0.5481,-0.5295,53,SFO-ATL,246,7,0,0,0,0,0,0,5,2025-09-17 07:25:00,2025-09-17 11:35:00,9,0
2025-03-02 04:15:00,2025-03-02 07:08:00,UA,ATL,JFK,1725,1.83,2.65,0.0,0.87,15.9,-0.8295,-0.1376,22,ATL-JFK,173,4,0,1,0,0,0,0,-5,2025-03-02 04:10:00,2025-03-02 06:58:00,-10,0
2025-06-02 13:40:00,2025-06-02 15:51:00,WN,BOS,DFW,1194,5.04,7.9,0.91,0.0,14.23,-0.4267,-0.3372,62,BOS-DFW,131,13,0,0,0,0,0,0,-6,2025-06-02 13:34:00,2025-06-02 15:59:00,8,0
2025-11-02 15:00:00,2025-11-02 17:34:00,AA,SEA,SFO,1484,7.42,5.52,0.0,0.58,20.05,0.4111,-0.9375,94,SEA-SFO,154,15,0,0,0,0,0,0,-9,2025-11-02 14:51:00,2025-11-02 17:35:00,1,0
2025-12-02 21:00:00,2025-12-02 22:27:00,DL,LAX,JFK,655,5.8,7.14,0.0,0.0,16.77,1.1612,0.6485,97,LAX-JFK,87,21,0,1,0,0,0,0,4,2025-12-02 21:04:00,2025-12-02 22:19:00,-8,0
2025-12-28 09:50:00,2025-12-28 13:17:00,B6,BOS,SFO,2146,6.92,8.48,11.01,12.51,7.77,-0.107,0.6504,6,BOS-SFO,207,9,0,0,0,0,0,0,1,2025-12-28 09:51:00,2025-12-28 13:36:00,19,1
2025-12-16 05:40:00,2025-12-16 09:00:00,UA,ATL,DEN,2059,36.94,39.32,0.0,0.98,17.19,0.6756,-0.2585,73,ATL-DEN,200,5,0,0,0,0,0,0,7,2025-12-16 05:47:00,2025-12-16 08:51:00,-9,0
2025-07-22 22:30:00,2025-07-23 01:45:00,WN,DFW,JFK,1994,15.02,15.41,1.16,0.0,19.19,-1.5563,0.7981,74,DFW-JFK,195,22,0,1,0,0,0,0,2,2025-07-22 22:32:00,2025-07-23 01:47:00,2,0
2025-03-15 16:00:00,2025-03-15 17:30:00,UA,LAX,SEA,685,10.37,10.34,0.0,0.28,14.38,-0.5461,0.9356,19,LAX-SEA,90,16,0,0,0,0,0,0,-7,2025-03-15 15:53:00,2025-03-15 17:30:00,0,0
2025-11-03 18:30:00,2025-11-03 22:53:00,AA,SEA,BOS,2848,9.13,7.54,4.15,3.89,13.56,0.7253,-0.2406,68,SEA-BOS,263,18,0,0,0,0,0,0,1,2025-11-03 18:31:00,2025-11-03 22:56:00,3,0
2025-10-20 10:20:00,2025-10-20 12:16:00,UA,SEA,SFO,1011,4.66,3.57,1.12,0.83,14.63,-2.3952,0.3471,96,SEA-SFO,116,10,0,0,0,0,0,0,-4,2025-10-20 10:16:00,2025-10-20 12:20:00,4,0
2025-12-28 10:30:00,2025-12-28 16:17:00,AA,JFK,ORD,3894,9.88,11.77,41.99,40.93,0.2,1.0891,0.7184,41,JFK-ORD,347,10,0,0,1,1,0,0,49,2025-12-28 11:19:00,2025-12-28 17:15:00,58,1
2025-08-26 09:00:00,2025-08-26 10:07:00,UA,DFW,ORD,400,25.24,26.29,0.0,0.32,16.33,0.3858,0.5706,24,DFW-ORD,67,9,0,0,0,0,0,0,21,2025-08-26 09:21:00,2025-08-26 10:44:00,37,1
2025-02-21 17:30:00,2025-02-21 18:48:00,AA,SFO,DEN,532,11.38,15.19,0.0,0.74,12.85,0.0864,-0.5305,59,SFO-DEN,78,17,0,0,0,0,0,0,-8,2025-02-21 17:22:00,2025-02-21 18:30:00,-18,0
2025-07-03 05:30:00,2025-07-03 08:10:00,WN,ORD,SEA,1560,18.38,17.0,23.45,23.52,6.4,-2.0383,0.1114,49,ORD-SEA,160,5,0,0,1,0,0,0,49,2025-07-03 06:19:00,2025-07-03 08:57:00,47,1
2025-06-13 23:15:00,2025-06-14 02:31:00,WN,BOS,SEA,2013,20.17,18.71,0.0,0.86,19.58,0.9463,-0.1447,28,BOS-SEA,196,23,0,1,0,0,0,0,-1,2025-06-13 23:14:00,2025-06-14 02:25:00,-6,0
2025-11-04 04:00:00,2025-11-04 10:25:00,UA,ORD,DEN,4373,36.1,34.49,0.0,0.29,16.25,1.961,-0.4297,82,ORD-DEN,385,4,0,1,0,0,0,0,5,2025-11-04 04:05:00,2025-11-04 10:21:00,-4,0
2025-05-24 11:50:00,2025-05-24 15:45:00,B6,ORD,LAX,2506,17.93,16.42,5.74,8.29,12.57,-0.2482,0.2612,62,ORD-LAX,235,11,0,0,0,0,0,0,1,2025-05-24 11:51:00,2025-05-24 15:39:00,-6,0
2025-04-30 07:40:00,2025-04-30 10:46:00,UA,DEN,ATL,1891,33.82,33.82,7.48,6.35,12.9,-0.4881,-0.9839,51,DEN-ATL,186,7,0,0,0,0,0,0,4,2025-04-30 07:44:00,2025-04-30 10:49:00,3,0
2025-01-30 15:30:00,2025-01-30 21:10:00,B6,SFO,DFW,3817,21.91,21.12,0.0,0.0,17.0,-0.2913,-0.673,43,SFO-DFW,340,15,0,0,0,0,0,0,5,2025-01-30 15:35:00,2025-01-30 21:08:00,-2,0
2025-11-01 16:45:00,2025-11-01 19:05:00,UA,DEN,BOS,1311,13.69,11.82,0.0,0.0,16.25,0.7499,-0.7974,80,DEN-BOS,140,16,0,0,0,0,0,0,6,2025-11-01 16:51:00,2025-11-01 18:52:00,-13,0
2025-10-03 22:40:00,2025-10-04 04:40:00,AA,JFK,LAX,4067,6.27,5.92,2.86,2.1,18.62,1.0135,0.988,47,JFK-LAX,360,22,0,1,0,0,0,0,-6,2025-10-03 22:34:00,2025-10-04 04:35:00,-5,0
2025-01-16 18:10:00,2025-01-16 21:25:00,UA,JFK,BOS,1994,17.96,20.87,0.0,0.0,16.21,0.5752,-0.6905,62,JFK-BOS,195,18,0,0,0,0,0,0,1,2025-01-16 18:11:00,2025-01-16 21:27:00,2,0
2025-06-08 05:20:00,2025-06-08 08:04:00,AA,ORD,JFK,1613,21.95,22.44,0.0,0.0,13.85,-0.2594,0.6622,31,ORD-JFK,164,5,0,0,0,0,0,0,0,2025-06-08 05:20:00,2025-06-08 07:56:00,-8,0
2025-06-25 04:50:00,2025-06-25 07:30:00,B6,SFO,ORD,1565,21.86,22.06,1.17,0.0,17.73,1.0962,0.7261,79,SFO-ORD,160,4,0,1,0,0,0,0,2,2025-06-25 04:52:00,2025-06-25 07:36:00,6,0
2025-06-21 21:15:00,2025-06-21 22:17:00,UA,DFW,SFO,340,2.02,1.47,0.27,0.0,14.55,-1.1407,0.0055,22,DFW-SFO,62,21,0,1,0,0,0,0,39,2025-06-21 21:54:00,2025-06-21 23:03:00,46,1
2025-12-02 11:50:00,2025-12-02 16:35:00,UA,DFW,BOS,3130,7.66,7.37,0.0,0.25,14.19,1.1811,-0.8909,35,DFW-BOS,285,11,0,0,0,0,0,0,10,2025-12-02 12:00:00,2025-12-02 16:37:00,2,0
